Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
Luc Abalo,M,27,182,86.0,France,FRA,2012,Gold
Luc Abalo,M,31,182,86.0,France,FRA,2016,Silver
Jeremy Abbott,M,28,175,70.0,United States,USA,2014,Bronze
Jennifer Abel,F,20,160,62.0,Canada,CAN,2012,Bronze
Denis Mikhaylovich Ablyazin,M,19,161,62.0,Russia,RUS,2012,Bronze
Denis Mikhaylovich Ablyazin,M,19,161,62.0,Russia,RUS,2012,Silver
Denis Mikhaylovich Ablyazin,M,24,161,62.0,Russia,RUS,2016,Silver
Denis Mikhaylovich Ablyazin,M,24,161,62.0,Russia,RUS,2016,Silver
Denis Mikhaylovich Ablyazin,M,24,161,62.0,Russia,RUS,2016,Bronze
William Accambray,M,24,194,104.0,France,FRA,2012,Gold
Chantal Achterberg,F,27,172,72.0,Netherlands,NED,2012,Bronze
Chantal Achterberg,F,31,172,72.0,Netherlands,NED,2016,Silver
Nicola Virginia Adams,F,29,164,51.0,Great Britain,GBR,2012,Gold
Nicola Virginia Adams,F,33,164,51.0,Great Britain,GBR,2016,Gold
Rachael Alexis Adams,F,26,188,81.0,United States,USA,2016,Bronze
"Victoria ""Vicki"" Adams",F,24,164,69.0,Great Britain,GBR,2014,Bronze
Filip Kamil Adamski,M,29,189,87.0,Germany,GER,2012,Gold
Adenzia Aparecida Ferreira da Silva,F,25,187,65.0,Brazil,BRA,2012,Gold
"Richard ""Richy""  Adjei",M,27,190,110.0,Germany-2,GER,2010,Silver
"Rebecca ""Becky"" Adlington",F,23,179,70.0,Great Britain,GBR,2012,Bronze
"Rebecca ""Becky"" Adlington",F,23,179,70.0,Great Britain,GBR,2012,Bronze
Nathan Ghar-Jun Adrian,M,23,198,100.0,United States,USA,2012,Gold
Nathan Ghar-Jun Adrian,M,23,198,100.0,United States,USA,2012,Silver
Nathan Ghar-Jun Adrian,M,23,198,100.0,United States,USA,2012,Gold
Nathan Ghar-Jun Adrian,M,27,198,100.0,United States,USA,2016,Bronze
Nathan Ghar-Jun Adrian,M,27,198,100.0,United States,USA,2016,Bronze
Nathan Ghar-Jun Adrian,M,27,198,100.0,United States,USA,2016,Gold
Nathan Ghar-Jun Adrian,M,27,198,100.0,United States,USA,2016,Gold
Kseniya Dmitriyevna Afanasyeva,F,20,158,48.0,Russia,RUS,2012,Silver
Clarisse Agbegnenou,F,23,164,66.0,France,FRA,2016,Silver
Marilyn Agliotti,F,33,172,58.0,Netherlands,NED,2012,Gold
Yannick Agnel,M,20,202,90.0,France,FRA,2012,Gold
Yannick Agnel,M,20,202,90.0,France,FRA,2012,Gold
Yannick Agnel,M,20,202,90.0,France,FRA,2012,Silver
Meghan Christina Agosta (-Marciano),F,23,168,67.0,Canada,CAN,2010,Gold
Meghan Christina Agosta (-Marciano),F,26,168,67.0,Canada,CAN,2014,Gold
Christian Ahlmann,M,41,189,80.0,Germany,GER,2016,Bronze
Hannes Aigner,M,23,183,75.0,Germany,GER,2012,Bronze
"Charles Benedict ""Ben"" Ainslie",M,35,183,90.0,Great Britain,GBR,2012,Gold
Mobolade Abimbola Ajomale,M,20,180,62.0,Canada,CAN,2016,Bronze
Artur Kamilevich Akhmatkhuzin,M,28,187,79.0,Russia,RUS,2016,Gold
Morolake Akinosun,F,22,163,61.0,United States,USA,2016,Gold
Foluke Antinuke Akinradewo,F,24,191,79.0,United States,USA,2012,Silver
Foluke Antinuke Akinradewo,F,28,191,79.0,United States,USA,2016,Bronze
Monica Aksamit,F,26,183,74.0,United States,USA,2016,Bronze
Ruslan Vladimirovich Albegov,M,24,192,156.0,Russia,RUS,2012,Bronze
Alex Sandro Lobo Silva,M,21,177,60.0,Brazil,BRA,2012,Silver
"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,22,179,71.0,Brazil,BRA,2012,Silver
Nia Sifaatihii Ali,F,27,170,65.0,United States,USA,2016,Silver
Alison Conte Cerutti,M,26,203,106.0,Brazil-1,BRA,2012,Silver
Alison Conte Cerutti,M,30,203,106.0,Brazil-1,BRA,2016,Gold
"Mikhail Surenovich ""Misha"" Aloyan",M,23,164,52.0,Russia,RUS,2012,Bronze
"Eduardo C. ""Eddy"" Alvarez",M,24,175,72.0,United States,USA,2014,Silver
Thiago Soares Alves,M,25,194,88.0,Brazil,BRA,2012,Silver
An Ba-Ul,M,22,169,66.0,South Korea,KOR,2016,Silver
Viktor An,M,28,170,65.0,Russia,RUS,2014,Gold
Viktor An,M,28,170,65.0,Russia,RUS,2014,Gold
Viktor An,M,28,170,65.0,Russia,RUS,2014,Bronze
Viktor An,M,28,170,65.0,Russia,RUS,2014,Gold
milie Andol,F,28,170,97.0,France,FRA,2016,Gold
Alyssa Jean Anderson,F,21,173,64.0,United States,USA,2012,Gold
Haley Danita Anderson,F,20,178,68.0,United States,USA,2012,Silver
Jamie Louise Anderson,F,23,160,54.0,United States,USA,2014,Gold
Jasey-Jay Anderson,M,34,178,80.0,Canada,CAN,2010,Gold
"Matthew John ""Matt"" Anderson",M,29,202,100.0,United States,USA,2016,Bronze
Scott Andrews,M,24,175,85.0,Great Britain,GBR,2014,Silver
Tobias Angerer,M,32,179,72.0,Germany,GER,2010,Silver
Roman Sergeyevich Anoshkin,M,28,192,95.0,Russia,RUS,2016,Bronze
Daniela Anschtz-Thoms,F,35,165,60.0,Germany,GER,2010,Gold
Giselle Anne Ansley,F,24,176,73.0,Great Britain,GBR,2016,Gold
Dborah Jessica Anthonioz,F,31,165,52.0,France,FRA,2010,Silver
Carmelo Kyan Anthony,M,28,203,109.0,United States,USA,2012,Gold
Carmelo Kyan Anthony,M,32,203,109.0,United States,USA,2016,Gold
"Matthew ""Matt"" Antoine",M,28,190,84.0,United States,USA,2014,Bronze
Semyon Sergeyevich Antonov,M,23,202,97.0,Russia,RUS,2012,Bronze
Vladislav Nikolayevich Antonov,M,22,179,80.0,Russia,RUS,2014,Silver
Nataliya Nikolayevna Antyukh,F,31,182,69.0,Russia,RUS,2012,Gold
Nataliya Nikolayevna Antyukh,F,31,182,69.0,Russia,RUS,2012,Silver
Nikolay Sergeyevich Apalikov,M,29,203,105.0,Russia,RUS,2012,Gold
Gillian Mary Apps,F,26,180,80.0,Canada,CAN,2010,Gold
Gillian Mary Apps,F,30,180,80.0,Canada,CAN,2014,Gold
Adriana dos Santos Arajo,F,30,167,60.0,Brazil,BRA,2012,Bronze
Katie Louise Archibald,F,22,178,70.0,Great Britain,GBR,2016,Gold
William Peixoto Arjona,M,37,186,78.0,Brazil,BRA,2016,Gold
Tobias Arlt,M,26,178,77.0,Germany-1,GER,2014,Gold
Tobias Arlt,M,26,178,77.0,Germany,GER,2014,Gold
"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168,55.0,Great Britain,GBR,2012,Silver
"Elizabeth ""Betsey"" Armstrong",F,29,188,77.0,United States,USA,2012,Gold
Kristin Ann Armstrong (-Savola),F,38,173,58.0,United States,USA,2012,Gold
Kristin Ann Armstrong (-Savola),F,42,173,58.0,United States,USA,2016,Gold
Judith Arndt,F,36,173,59.0,Germany,GER,2012,Silver
"Geraldina Rachel ""Dina"" Asher-Smith",F,20,164,55.0,Great Britain,GBR,2016,Bronze
Sandra Auffarth,F,25,170,57.0,Germany,GER,2012,Bronze
Sandra Auffarth,F,25,170,57.0,Germany,GER,2012,Gold
Sandra Auffarth,F,29,170,57.0,Germany,GER,2016,Silver
Seimone Delicia Augustus,F,28,183,74.0,United States,USA,2012,Gold
Seimone Delicia Augustus,F,32,183,74.0,United States,USA,2016,Gold
Apti Khamzatovich Aukhadov,M,19,178,85.0,Russia,RUS,2012,Silver
Camille Anas Ayglon-Saurina,F,31,180,66.0,France,FRA,2016,Silver
David Valeryevich Ayrapetyan,M,28,158,49.0,Russia,RUS,2012,Bronze
Jrmie Azou,M,27,178,71.0,France,FRA,2016,Gold
"Alexander German ""Sander"" Baart",M,24,178,76.0,Netherlands,NED,2012,Silver
Sebastian Bachmann,M,25,182,71.0,Germany,GER,2012,Bronze
David Anthony Backes,M,25,190,100.0,United States,USA,2010,Silver
Baek Seong-Dong,M,20,171,66.0,South Korea,KOR,2012,Bronze
Shannon Deanne Bahrke,F,29,162,55.0,United States,USA,2010,Bronze
"Timothy ""Tim"" Baillie",M,33,176,78.0,Great Britain-1,GBR,2012,Gold
Sandrine Bailly,F,30,172,58.0,France,FRA,2010,Silver
Kathleen Baker,F,19,173,68.0,United States,USA,2016,Silver
Kathleen Baker,F,19,173,68.0,United States,USA,2016,Gold
Keshia Chantay Baker (-Kirtz),F,24,170,62.0,United States,USA,2012,Gold
Billy Pierre Bakker,M,23,188,82.0,Netherlands,NED,2012,Silver
Marcel Gerard Balkestein,M,31,180,77.0,Netherlands,NED,2012,Silver
Ashleigh Julia Ball,F,26,181,70.0,Great Britain,GBR,2012,Bronze
Coralie Balmy,F,25,180,67.0,France,FRA,2012,Bronze
Kayla Banwarth,F,27,178,70.0,United States,USA,2016,Bronze
Carina Br,F,22,185,75.0,Germany,GER,2012,Silver
Carina Br,F,26,185,75.0,Germany,GER,2016,Gold
Xavier Barachet,M,23,195,95.0,France,FRA,2012,Gold
Brbara Seixas de Freitas,F,29,178,67.0,Brazil-1,BRA,2016,Silver
Elinor Jane Barker,F,21,168,56.0,Great Britain,GBR,2016,Gold
Harrison Bryce Jordan Barnes,M,24,203,102.0,United States,USA,2016,Gold
Thomas Gabriel Jrmie Baroukh,M,28,183,70.0,France,FRA,2016,Bronze
Brigetta LaShea Barrett,F,21,183,64.0,United States,USA,2012,Silver
"Jennifer Mae ""Jenny"" Barringer-Simpson",F,29,166,53.0,United States,USA,2016,Bronze
"Corinne ""Cori"" Bartel (-Morris)",F,38,165,58.0,Canada,CAN,2010,Silver
Laura Bartlett,F,24,169,63.0,Great Britain,GBR,2012,Bronze
"Christopher Roger ""Chris"" Bartley",M,28,178,72.0,Great Britain,GBR,2012,Silver
Saskia Bartusiak,F,33,170,60.0,Germany,GER,2016,Gold
Anastasiya Vladimirovna Baryshnikova,F,21,173,67.0,Russia,RUS,2012,Bronze
Dimitri David Bascou,M,29,181,80.0,France,FRA,2016,Bronze
Guillaume Bastille,M,24,176,70.0,Canada,CAN,2010,Gold
Vitalina Igorevna Batsarashkina,F,19,162,60.0,Russia,RUS,2016,Silver
Mathieu Albert Daniel Bauderlique,M,27,185,81.0,France,FRA,2016,Bronze
Robert Bauer,M,21,183,76.0,Germany,GER,2016,Silver
Grgory Benot Baug,M,27,181,100.0,France,FRA,2012,Silver
Grgory Benot Baug,M,27,181,100.0,France,FRA,2012,Silver
Grgory Benot Baug,M,31,181,100.0,France,FRA,2016,Bronze
"Dorothy Lee ""Dotsie"" Bausch (Cowden-)",F,39,175,59.0,United States,USA,2012,Silver
Allison Baver,F,29,160,57.0,United States,USA,2010,Bronze
Maxime Eugne Ren Beaumont,M,34,191,94.0,France,FRA,2016,Silver
Anna Rose Bebington-Watkins,F,29,183,78.0,Great Britain,GBR,2012,Gold
Sylvie Becaert,F,34,166,54.0,France,FRA,2010,Silver
Laura Bechtolsheimer (-Tomlinson),F,27,169,56.0,Great Britain,GBR,2012,Bronze
Laura Bechtolsheimer (-Tomlinson),F,27,169,56.0,Great Britain,GBR,2012,Gold
Stephanie Beckert,F,21,172,73.0,Germany,GER,2010,Silver
Stephanie Beckert,F,21,172,73.0,Germany,GER,2010,Silver
Stephanie Beckert,F,21,172,73.0,Germany,GER,2010,Gold
Janine Elizabeth Beckie,F,21,173,63.0,Canada,CAN,2016,Bronze
gatha Bednarczuk Rippel,F,33,182,70.0,Brazil-1,BRA,2016,Silver
Ludger Beerbaum,M,52,190,85.0,Germany,GER,2016,Bronze
Melanie Behringer,F,30,172,71.0,Germany,GER,2016,Gold
Clmence Beikes,F,28,180,71.0,France,FRA,2012,Silver
Elizabeth Lyon Beisel,F,19,168,68.0,United States,USA,2012,Bronze
Elizabeth Lyon Beisel,F,19,168,68.0,United States,USA,2012,Silver
Jose Blanger,F,30,163,63.0,Canada,CAN,2016,Bronze
Claudia Renate Belderbos,F,27,175,72.0,Netherlands,NED,2012,Bronze
Kacey Lee Bellamy,F,22,170,66.0,United States,USA,2010,Silver
Kacey Lee Bellamy,F,26,170,66.0,United States,USA,2014,Silver
Olga Konstantinovna Belova-Gorbunova,F,22,169,60.0,Russia,RUS,2016,Bronze
Anastasiya Yevgenyevna Belyakova,F,23,173,60.0,Russia,RUS,2016,Bronze
David Sagitovich Belyavsky,M,24,165,55.0,Russia,RUS,2016,Silver
David Sagitovich Belyavsky,M,24,165,55.0,Russia,RUS,2016,Bronze
Lars Bender,M,27,184,80.0,Germany,GER,2016,Silver
Sven Bender,M,27,185,80.0,Germany,GER,2016,Silver
Meaghan Benfeito,F,23,155,48.0,Canada,CAN,2012,Bronze
Meaghan Benfeito,F,27,155,48.0,Canada,CAN,2016,Bronze
Meaghan Benfeito,F,27,155,48.0,Canada,CAN,2016,Bronze
"Brittany ""Britt"" Benn",F,27,165,68.0,Canada,CAN,2016,Bronze
"James Randolph ""Jamie"" Benn",M,24,189,94.0,Canada,CAN,2014,Gold
Julien Benneteau,M,30,185,79.0,France-2,FRA,2012,Bronze
Karen Bennett,F,27,179,75.0,Great Britain,GBR,2016,Silver
Mark Stewart Bennett,M,23,183,89.0,Great Britain,GBR,2016,Silver
Paul Bennett,M,27,207,100.0,Great Britain,GBR,2016,Gold
"Joseph ""Gunnar"" Bentz",M,20,196,84.0,United States,USA,2016,Gold
"Richard ""Ricky"" Berens",M,24,188,93.0,United States,USA,2012,Silver
"Richard ""Ricky"" Berens",M,24,188,93.0,United States,USA,2012,Gold
Yury Viktorovich Berezhko,M,28,198,97.0,Russia,RUS,2012,Gold
Lindsey Napela Berg,F,32,173,77.0,United States,USA,2012,Silver
"Gabriel ""Gabe"" Bergen",M,30,187,92.0,Canada,CAN,2012,Silver
Patrice Bergeron-Cleary,M,24,188,88.0,Canada,CAN,2010,Gold
Patrice Bergeron-Cleary,M,28,188,88.0,Canada,CAN,2014,Gold
Jacob Jorrit Bergsma,M,28,188,73.0,Netherlands,NED,2014,Bronze
Jacob Jorrit Bergsma,M,28,188,73.0,Netherlands,NED,2014,Gold
Lobke Berkhout,F,31,183,70.0,Netherlands,NED,2012,Bronze
Alain Andr Louis Edmond Bernard,M,29,196,90.0,France,FRA,2012,Gold
Cheryl Bernard (Kullman-),F,43,163,55.0,Canada,CAN,2010,Silver
Aleksandr Andreyevich Bessmertnykh,M,27,182,78.0,Russia,RUS,2014,Silver
Nicole Beukers,F,25,170,66.0,Netherlands,NED,2016,Silver
Allison Beveridge,F,23,169,62.0,Canada,CAN,2016,Bronze
Jamie Lynn Beyerle-Gray (-Corkish),F,28,157,55.0,United States,USA,2012,Gold
"Daniel ""Dan"" Bibby",M,25,176,86.0,Great Britain,GBR,2016,Silver
Fiona Clare Bigwood,F,40,173,75.0,Great Britain,GBR,2016,Silver
Simone Arianne Biles,F,19,143,47.0,United States,USA,2016,Gold
Simone Arianne Biles,F,19,143,47.0,United States,USA,2016,Gold
Simone Arianne Biles,F,19,143,47.0,United States,USA,2016,Gold
Simone Arianne Biles,F,19,143,47.0,United States,USA,2016,Gold
Simone Arianne Biles,F,19,143,47.0,United States,USA,2016,Bronze
"Alexandre ""Alex"" Bilodeau",M,22,173,76.0,Canada,CAN,2010,Gold
"Alexandre ""Alex"" Bilodeau",M,26,173,76.0,Canada,CAN,2014,Gold
"Suzanne Brigit ""Sue"" Bird",F,31,175,66.0,United States,USA,2012,Gold
"Suzanne Brigit ""Sue"" Bird",F,35,175,66.0,United States,USA,2016,Gold
Vera Leonidovna Biryukova,F,18,168,47.0,Russia,RUS,2016,Gold
Ole Bischof,M,32,180,81.0,Germany,GER,2012,Silver
David Bissett,M,30,179,102.0,Canada-1,CAN,2010,Bronze
Stuart Bithell,M,25,186,80.0,Great Britain,GBR,2012,Silver
Irina Valeryevna Bliznova,F,29,182,68.0,Russia,RUS,2016,Gold
Anastasiya Ilyinichna Bliznyuk,F,18,173,51.0,Russia,RUS,2012,Gold
Anastasiya Ilyinichna Bliznyuk,F,22,173,51.0,Russia,RUS,2016,Gold
Jan Blokhuijsen,M,20,184,81.0,Netherlands,NED,2010,Bronze
Jan Blokhuijsen,M,24,184,81.0,Netherlands,NED,2014,Silver
Jan Blokhuijsen,M,24,184,81.0,Netherlands,NED,2014,Gold
Yekaterina Aleksandrovna Bobrova,F,23,160,49.0,Russia,RUS,2014,Gold
Vladlena Eduardovna Bobrovnikova,F,28,180,72.0,Russia,RUS,2016,Gold
Margot Madeleine Boer,F,28,182,72.0,Netherlands,NED,2014,Bronze
Margot Madeleine Boer,F,28,182,72.0,Netherlands,NED,2014,Bronze
Anna Ivanovna Bogaly-Titovets,F,30,167,58.0,Russia,RUS,2010,Gold
Stefanie Bhler,F,32,170,54.0,Germany,GER,2014,Bronze
Daniel Bhm,M,27,178,72.0,Germany,GER,2014,Silver
Timo Boll,M,31,181,74.0,Germany,GER,2012,Bronze
Timo Boll,M,35,181,74.0,Germany,GER,2016,Bronze
Tessa Bonhomme,F,24,170,63.0,Canada,CAN,2010,Gold
Charlotte Bonnet,F,17,175,64.0,France,FRA,2012,Bronze
Rachel Kristine Bootsma,F,18,173,66.0,United States,USA,2012,Gold
Yannick Philippe Andr Borel,M,27,197,100.0,France,FRA,2016,Gold
Maurcio Borges Almeida Silva,M,27,199,99.0,Brazil,BRA,2016,Gold
Mariya Olegovna Borisova,F,19,184,95.0,Russia,RUS,2016,Bronze
Willemijn Bos,F,28,181,69.0,Netherlands,NED,2016,Silver
Edith Bosch,F,32,183,70.0,Netherlands,NED,2012,Bronze
Roger-Yves Bost,M,50,176,80.0,France,FRA,2016,Gold
Jennifer Lori Botterill,F,30,175,71.0,Canada,CAN,2010,Gold
David Alasdair Boudia,M,23,175,73.0,United States,USA,2012,Gold
David Alasdair Boudia,M,23,175,73.0,United States,USA,2012,Bronze
David Alasdair Boudia,M,27,175,73.0,United States,USA,2016,Bronze
David Alasdair Boudia,M,27,175,73.0,United States,USA,2016,Silver
Carline Bouw,F,27,184,72.0,Netherlands,NED,2012,Bronze
Carline Bouw,F,31,184,72.0,Netherlands,NED,2016,Silver
Jay Daniel Bouwmeester,M,30,193,95.0,Canada,CAN,2014,Gold
Marit Bouwmeester,F,24,177,68.0,Netherlands,NED,2012,Silver
Marit Bouwmeester,F,28,177,68.0,Netherlands,NED,2016,Gold
Arnaud Bovolenta,M,25,170,92.0,France,FRA,2014,Silver
"Frentorish ""Tori"" Bowie",F,25,175,58.0,United States,USA,2016,Silver
"Frentorish ""Tori"" Bowie",F,25,175,58.0,United States,USA,2016,Bronze
"Frentorish ""Tori"" Bowie",F,25,175,58.0,United States,USA,2016,Gold
"Maddison Michelle ""Maddie"" Bowman",F,20,155,63.0,United States,USA,2014,Gold
Shannon Leigh Boxx,F,35,172,67.0,United States,USA,2012,Gold
"Daniel Denis ""Dan"" Boyle",M,33,180,86.0,Canada,CAN,2010,Gold
Megan Bozek,F,22,173,77.0,United States,USA,2014,Silver
Mathieu Ren Bozzetto,M,36,186,90.0,France,FRA,2010,Bronze
Julian Brandt,M,20,183,83.0,Germany,GER,2016,Silver
Scott Brash,M,26,171,64.0,Great Britain,GBR,2012,Gold
Sophie Charlotte Bray,F,26,164,58.0,Great Britain,GBR,2016,Gold
Thiago Braz da Silva,M,22,183,75.0,Brazil,BRA,2016,Gold
Sebastian Brendel,M,24,192,92.0,Germany,GER,2012,Gold
Sebastian Brendel,M,28,192,92.0,Germany,GER,2016,Gold
Sebastian Brendel,M,28,192,92.0,Germany,GER,2016,Gold
Julie Bresset,F,23,167,53.0,France,FRA,2012,Gold
Julius Brink,M,30,186,85.0,Germany-1,GER,2012,Gold
Allison M. Brock,F,36,168,59.0,United States,USA,2016,Bronze
Martin Pierre Brodeur,M,37,188,95.0,Canada,CAN,2010,Gold
Kristina Brring-Sprehe,F,25,168,54.0,Germany,GER,2012,Silver
Kristina Brring-Sprehe,F,29,168,54.0,Germany,GER,2016,Bronze
Kristina Brring-Sprehe,F,29,168,54.0,Germany,GER,2016,Gold
Alexander Brouwer,M,26,198,88.0,Netherlands-1,NED,2016,Bronze
Aaron Brown,M,24,198,79.0,Canada,CAN,2016,Bronze
Dustin James Brown,M,25,183,94.0,United States,USA,2010,Silver
Jason Brown,M,19,170,61.0,United States,USA,2014,Bronze
Jeremiah Brown,M,26,198,106.0,Canada,CAN,2012,Silver
Lascelles Oneil Brown,M,35,182,100.0,Canada-1,CAN,2010,Bronze
Laura Brown,F,29,167,61.0,Canada,CAN,2016,Bronze
Shelley-Ann Brown,F,29,173,75.0,Canada-2,CAN,2010,Silver
Alistair Edward Brownlee,M,24,184,70.0,Great Britain,GBR,2012,Gold
Alistair Edward Brownlee,M,28,184,70.0,Great Britain,GBR,2016,Gold
"Jonathan Callum ""Jonny"" Brownlee",M,22,181,70.0,Great Britain,GBR,2012,Bronze
"Jonathan Callum ""Jonny"" Brownlee",M,26,181,70.0,Great Britain,GBR,2016,Silver
Marie Laure Louise Graldine Brunet,F,21,166,52.0,France,FRA,2010,Bronze
Marie Laure Louise Graldine Brunet,F,21,166,52.0,France,FRA,2010,Silver
"Bruno ""Bruninho"" Mossa de Rezende",M,26,190,76.0,Brazil,BRA,2012,Silver
"Bruno ""Bruninho"" Mossa de Rezende",M,30,190,76.0,Brazil,BRA,2016,Gold
"Robert Charles ""Bob"" Bryan",M,34,193,92.0,United States-1,USA,2012,Gold
"Michael Carl ""Mike"" Bryan",M,34,191,87.0,United States-1,USA,2012,Bronze
"Michael Carl ""Mike"" Bryan",M,34,191,87.0,United States-1,USA,2012,Gold
Karina Louise Bryant,F,33,185,109.0,Great Britain,GBR,2012,Bronze
Kelci Marie Bryant,F,23,160,61.0,United States,USA,2012,Silver
Kobe Bean Bryant,M,33,198,100.0,United States,USA,2012,Gold
Ashley Brzozowicz,F,29,176,75.0,Canada,CAN,2012,Silver
Joshua Buatsi,M,23,185,81.0,Great Britain,GBR,2016,Bronze
Kadeisha Buchanan,F,20,170,65.0,Canada,CAN,2016,Bronze
Matthijs Bchli,M,23,188,90.0,Netherlands,NED,2016,Silver
Rachel Marie Buehler (-Van Hollebeke),F,26,165,65.0,United States,USA,2012,Gold
Yekaterina Borisovna Bukina,F,29,174,75.0,Russia,RUS,2016,Bronze
Chlo Bulleux,F,24,172,65.0,France,FRA,2016,Silver
Phil Burgess,M,28,180,92.0,Great Britain,GBR,2016,Silver
Steven James Burke,M,24,183,78.0,Great Britain,GBR,2012,Gold
Steven James Burke,M,28,183,78.0,Great Britain,GBR,2016,Gold
Jordan Ernest Burroughs,M,24,171,79.0,United States,USA,2012,Gold
Aleksandr Anatolyevich Butko,M,26,198,97.0,Russia,RUS,2012,Gold
Jimmy Butler III,M,26,201,99.0,United States,USA,2016,Gold
Linus Butt,M,29,186,83.0,Germany,GER,2016,Bronze
James Andrew Byrnes,M,29,200,93.0,Canada,CAN,2012,Silver
Jrmy Cadot,M,29,185,78.0,France,FRA,2016,Silver
Erin Jane Cafaro (-McKenzie),F,29,175,73.0,United States,USA,2012,Gold
Caitlin Kinder Cahow,F,24,163,68.0,United States,USA,2010,Silver
Cai Yun,M,32,181,68.0,China-1,CHN,2012,Gold
Cai Zelin,M,25,175,55.0,China,CHN,2016,Silver
Hilary Caldwell,F,25,173,61.0,Canada,CAN,2016,Bronze
Ryan Callahan,M,24,180,86.0,United States,USA,2010,Silver
Brett Camerota,M,25,167,59.0,United States,USA,2010,Silver
Alan Campbell,M,29,191,96.0,Great Britain,GBR,2012,Bronze
Cao Yuan,M,17,160,42.0,China,CHN,2012,Gold
Cao Yuan,M,21,160,42.0,China,CHN,2016,Gold
Cao Yuan,M,21,160,42.0,China,CHN,2016,Bronze
Cao Zhongrong,M,30,180,73.0,China,CHN,2012,Silver
Gillian Carleton,F,22,179,68.0,Canada,CAN,2012,Bronze
"Jazmin Roxy ""Jazz"" Carlin",F,25,175,57.0,Great Britain,GBR,2016,Silver
"Jazmin Roxy ""Jazz"" Carlin",F,25,175,57.0,Great Britain,GBR,2016,Silver
Olivia Frances Carnegie-Brown,F,25,181,73.0,Great Britain,GBR,2016,Silver
"Alexandra ""Alex"" Carpenter",F,19,170,70.0,United States,USA,2014,Silver
"Jeffrey J. ""Jeff"" Carter",M,29,190,90.0,Canada,CAN,2014,Gold
Michelle Denee Carter,F,30,176,136.0,United States,USA,2016,Gold
"Swintayla Marie ""Swin"" Cash",F,32,185,74.0,United States,USA,2012,Gold
Marissa Castelli,F,23,152,48.0,United States,USA,2014,Bronze
Kristi Castlin,F,28,170,60.0,United States,USA,2016,Bronze
Tamika Devonne Catchings,F,33,185,77.0,United States,USA,2012,Gold
Tamika Devonne Catchings,F,37,185,77.0,United States,USA,2016,Gold
Kelly Catlin,F,20,168,63.0,United States,USA,2016,Silver
Mark Simon Cavendish,M,31,175,70.0,Great Britain,GBR,2016,Silver
"John Robert ""J. R."" Celski",M,19,173,63.0,United States,USA,2010,Bronze
"John Robert ""J. R."" Celski",M,19,173,63.0,United States,USA,2010,Bronze
"John Robert ""J. R."" Celski",M,23,173,63.0,United States,USA,2014,Silver
"Matthew Gerald ""Matt"" Centrowitz, Jr.",M,26,176,65.0,United States,USA,2016,Gold
Davit Gochayevich Chakvetadze,M,23,174,85.0,Russia,RUS,2016,Gold
Peter Chambers,M,22,186,72.0,Great Britain,GBR,2012,Silver
Richard Scott Chambers,M,27,183,74.0,Great Britain,GBR,2012,Silver
Miles Cleveland Chamley-Watson,M,26,193,80.0,United States,USA,2016,Bronze
Patrick Lewis Chan,M,23,168,67.0,Canada,CAN,2014,Silver
Patrick Lewis Chan,M,23,168,67.0,Canada,CAN,2014,Silver
Tyson Cleotis Chandler,M,29,216,107.0,United States,USA,2012,Gold
Chang Hye-Jin,F,29,158,50.0,South Korea,KOR,2016,Gold
Chang Hye-Jin,F,29,158,50.0,South Korea,KOR,2016,Gold
Chang Si,F,25,170,56.0,China,CHN,2012,Silver
Allysha Chapman,F,27,160,56.0,Canada,CAN,2016,Bronze
Candace Marie Margaret Chapman,F,29,169,59.0,Canada,CAN,2012,Bronze
Jean-Frdric Chapuis,M,24,172,83.0,France,FRA,2014,Gold
Germain Louis Marcel Chardin,M,29,195,90.0,France,FRA,2012,Silver
Peter Charles,M,52,175,78.0,Great Britain,GBR,2012,Gold
Tina Alexandria Charles,F,23,193,88.0,United States,USA,2012,Gold
Tina Alexandria Charles,F,27,193,88.0,United States,USA,2016,Gold
Paul Kipkemboi Chelimo,M,25,175,57.0,United States,USA,2016,Silver
Chen Aisen,M,20,168,60.0,China,CHN,2016,Gold
Chen Aisen,M,20,168,60.0,China,CHN,2016,Gold
Chen Dequan,M,18,176,66.0,China,CHN,2014,Bronze
Chen Ding,M,19,175,62.0,China,CHN,2012,Gold
Chen Long,M,23,188,81.0,China,CHN,2012,Bronze
Chen Long,M,27,188,81.0,China,CHN,2016,Gold
Chen Peina,F,27,172,63.0,China,CHN,2016,Silver
Chen Ruolin,F,19,160,47.0,China,CHN,2012,Gold
Chen Ruolin,F,19,160,47.0,China,CHN,2012,Gold
Chen Ruolin,F,23,160,47.0,China,CHN,2016,Gold
Chen Xiaojun,F,19,167,104.0,China,CHN,2012,Silver
Chen Yibing,M,27,160,58.0,China,CHN,2012,Gold
Chen Yibing,M,27,160,58.0,China,CHN,2012,Silver
Chen Ying,F,34,164,67.0,China,CHN,2012,Silver
Lauren Nicole Cheney (-Holiday),F,24,173,70.0,United States,USA,2012,Gold
Cheng Ming,F,26,165,65.0,China,CHN,2012,Silver
Cheng Xunzhao,M,25,185,90.0,China,CHN,2016,Bronze
Aleksey Borisovich Cheremisinov,M,31,183,75.0,Russia,RUS,2016,Gold
